track_id,track_name,artist_name,popularity,release_year
1sdUTxzMvHLZe3IBhMnNi6,Atletico,Rae Morris,23.0,2018
11xC6P3iKYpFThT6Ce1KdG,Attention,Doja Cat,71.0,2023
6j0wBBAP3hMe4t1Ymj7GIe,Audition (The Fools Who Dream),Emma Stone,55.0,2016
42dJ29C11xlJTLkRVmKty1,Automaton,Jamiroquai,47.0,2017
6aWTlzFVUQosAEFJ2nMt8C,Ave Dreamer,Benjamin Clementine,5.0,2017
6HIE84LzpDuNeQqF7ymZj8,Aye Muthaf---a,TLC,18.0,2017
0237MfJyNBmdHAbDDOVdhg,Baby Be Simple,Feist,20.0,2017
4otoCFuzmMeNOoJAEOmOom,Baby Got Gone,Kenny Wayne Shepherd,28.0,2017
63eKGyalhj3iFSVyzqKaoF,Back for More,Justine Skye,31.0,2018
69bJ5acrzf0ApqUMkkbNZw,Back to Me,Of Mice & Men,28.0,2018
7HGcObbTqfGDoGlX49z7jM,Back to the Otherside,Kid Rock,8.0,2017
1QsXOnBUiREtGixFfdLTOf,Back To Us,Rascal Flatts,39.0,2017
4hQ6UGyWQIGJmHSo0J88JW,Back to You,Selena Gomez,74.0,2018
4ZvLxMDtXrQIri7WuzNkmE,Bad Ass And Blind,Raul Midon,11.0,2017
7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,Halsey,73.0,2017
6IuVEdIOpfwhzqYb44uE4H,Bad Boys,Stormzy,44.0,2017
3GOjD8hwXOxbTF3apTqSqX,Bad Husband,Eminem,51.0,2017
2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,80.0,2018
0LwbO2KIQw1uR2FCqwaKAu,Bad Together,Dua Lipa,46.0,2017
0yPUUj3VjEwSZsracgDBRW,Balancing The Dark,Rolo Tomassi,24.0,2018
1ENSkfM1Lnyqo9auiJAt4H,Baldin de Gelo,Claudia Leitte,21.0,2017
6Iuh3vNjpWhSeHM3RZgzQL,Bam,Jay-Z,55.0,2017
5eqK0tbzUPo2SoeZsov04s,Bank Account,21 Savage,77.0,2017
7tI2utsFpawGpWZQzCwKBT,Barcelona,Brofaction,8.0,2021
2U5cq89GCnsR1yixKkC8d5,Barking,Ramz,65.0,2017
0dIoGTQXDh1wVnhIiSyYEa,Bartier Cardi,Cardi B,62.0,2018
5jwOPdDOrVecEc6rCwBc9I,Be Careful What You Wish For,Noel Gallagher's High Flying Birds,21.0,2017
0YtOYCIGWQZMDzfBL0eLWh,Be My Girl,Aaron Watson,26.0,2017
7Bmw1zhoY4BgidZrBNb6tG,Be Myself,Sheryl Crow,17.0,2017
7mFNmurtskRmkxR01mYPfx,Be With Me,Old Dominion,45.0,2017
2MW0ofGJTi9RfoCMPsfGrJ,Beach Boys,Weezer,34.0,2017
5R7TAOPx2H0ImjCkdb4PXR,Beat Up Bible,Little Big Town,34.0,2017
0lUdYoSr8Hm3GL0HZld4ac,Beautiful in White,Shane Filan,52.0,2017
3JltGs9TW7ZnNlt9L3R8kv,Beautiful Ones,Hurts,17.0,2017
3O7p9Itz8PXUoAjD2vmuM6,Beautiful People Beautiful Problems,Lana Del Rey,60.0,2017
1P6JClfDRfWlDTYUhphWYQ,Beautifully Unconventional,Wolf Alice,36.0,2017
5EFQmntseMD5F4FkwLoND0,Become The One,Goldfrapp,9.0,2017
6IuVmxZtP3h5wvErFpDcVR,Bedroom Floor,Liam Payne,51.0,2019
7iIWHoKyYdDVYSMhivbCNp,Been Meaning To Tell You,Starley,12.0,2017
4pFllfWCcQo2Odvi1q2Qpt,Before Anyone Knew Our Name,Stereophonics,23.0,2017
0eWkGHUqc5a19PIzJ1v6E4,Before I Do,Sevyn Streeter,48.0,2017
55o72A8eQo8UVYHbKf9aXX,Before You Judge,Bryson Tiller,37.0,2017
51NFxnQvaosfDDutk0tams,Bellyache,Billie Eilish,79.0,2017
2I88NEWpKrAPZuapXNV5G6,Belong To You,Sabrina Claudio,59.0,2017
4hRc3m0kqNWJ4drfQ2x1Bz,Benjamin,Tori Amos,14.0,2017
6mDn30SclMbluJa9THeUFV,Beside You Babe,Blake Shelton,28.0,2017
5eyGhYnxgkPbsVNbJBEKeq,Best Day Ever,Blondie,3.0,2017
2ljlog0cXfnorySQUoDkt0,Best I Can,Michael Cera,33.0,2017
1BLIejgsEW10gWMRwqykN4,Best You Ever,Michelle Branch,25.0,2017
638s8Qi75q1pXjuH86fJX7,Bestie,Yungen,50.0,2017
66fnnX8Mvq71C8dYO4aWSt,Betrayer,Trivium,39.0,2017
6i4g77MrsabdQ4oon9pMaG,Better Life,Pink,6.0,2021
2g86T3zeI1mP5OZdAPenpx,Better Me,Montgomery Gentry,32.0,2018
3oIVK7arAFuUOCGafPLxSC,Better Off Without You,Becky Hill,51.0,2020
0q7Y6vWAbhqL0SUFfv8aET,Better Than I Found It,Danny Gokey,19.0,2017
68xJcsjiNqoqG18FzHvUDu,Better Than I Used To Be,Mat Kearney,40.0,2018
2xOwDv18iuRmDI7akoJ250,Beyond Oblivion,Trivium,47.0,2017
4GyWNSpvnww4RWEBx4q8L8,Beyond The Pain Barrier,Thor,0.0,2017
2kHl3Ngt6kJsCuwq23KMIE,Beyond The Pale,Machine Head,44.0,2018
6SznMYPQJHzr3IwsAHLId2,Bibia Be Ye Ye,Ed Sheeran,59.0,2017
5H10PQhFucQTV7mEyy9UDE,Big Boys,Chuck Berry,27.0,2017
46jHE9rVH5HqZ7VKZHPinC,Big For Your Boots,Stormzy,55.0,2017
5yZzhxjhW3gZqEDV036pg0,Big Game,Everything Everything,16.0,2017
5LT0mW0LPOF4dn0EGlMW3a,Big Picture,London Grammar,42.0,2017
0XdZ6YWnTtkQcMlDXE2qFN,Bigger Than Me,Louis Tomlinson,59.0,2022
2q0VexHJirnUPnEOhr2DxK,Biking,Frank Ocean,67.0,2017
6DZluLRvjdnqNsccipleaZ,Bitter End,Jonny Lang,10.0,2017
6QZ8h3RqIgTRTo3hfaqryx,Black Butterflies & Déjà Vu,The Maine,56.0,2017
6kKXowSTq8uKZhdFPdG9BS,Black Screen,LCD Soundsystem,29.0,2017
7BKUWh5sdtdS17crohRe4L,Black Spiderman,Logic,51.0,2017
3zUwwYcmob803s2Bkck8GY,Black Wedding,In This Moment,59.0,2017
3d5pGFm3KHRIfpP9hG80jr,Blacked Out,Chris Young,34.0,2017
5c1gWcamTmYP1t3UwN6caS,Bleed The Same,Mandisa,51.0,2017
2XlHu0HcujBCkWMdIAvrqt,Blem,Drake,63.0,2017
0R4qjchMMElUO8rY8NsAGk,Bless This Acid House,Kasabian,47.0,2017
0GoEsOe7f1u9MujQT75K4q,"Blinded By Your Grace, Pt. 1",Stormzy,43.0,2017
0YwZuKtyHptLlCcacS7EqJ,"Blinded By Your Grace, Pt. 2",Stormzy,58.0,2017
5wM1veN8qIiX9jShQhSzKz,Blindspot,Comeback Kid,28.0,2017
6oJyKKdsJjo6E8vqr0hC2B,Blissing Me,Björk,31.0,2017
2D9aPhceBfcp7sVIcmFMZS,Blood on Me,Sampha,48.0,2017
5Nhsz5O0DIS5Mh5E3tlBbp,Blood Under My Belt,The Drums,41.0,2017
1n4jwRVXdkK2U34nBDUKKT,BLOOD.,Kendrick Lamar,62.0,2017
3NxxYaWuKFntLxhpdd8XRj,Blue Heaven,Bandits On The Run,12.0,2017
66vv7zJWgrSgteTJw53zVY,Blue Light,Kelela,34.0,2017
5iYqXLSwFkrsgXl53pAnhd,Boa Me,Fuse ODG,44.0,2019
6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Cardi B,71.0,2018
7FpBQ067pHB67deawpbbcY,Body Like A Back Road,Sam Hunt,72.0,2020
5yGhCwFX6VOldPFh4Y21PK,Body Memory,Björk,23.0,2017
5FlQiAYWHsnw0BtquJi6Kc,Boiling Point,Rat Boy,23.0,2017
6fUdJcLuiealkrWLMPkmzV,Bold,Liam Gallagher,44.0,2017
4rHmKlFRiFzabiVO6e9w2e,Bon Appetit,Katy Perry,65.0,2017
63kqD5D3bkfRIwPolksL9y,Bones of Saints,Robert Plant,22.0,2017
2ZKvBNoOjYzbB00EwutMgQ,Boogie Feet,Kesha,38.0,2017
5WNYg3usc6H8N3MBEp4zVk,Boredom,"Tyler, the Creator",68.0,2017
5NFXaR31k0gmII07w6OJIt,Born for Greatness,Papa Roach,61.0,2017
77a5Eu7lC3tG0Sukt2O91U,Born to Love You,Lanco,54.0,2018
1yWas3061dbaZF9Zq6kfKZ,Boss Life,YFN Lucci,32.0,2017
4C5iGQp1wsgJK1omJd4hsB,Bottle By My Bed,Sunny Sweeney,21.0,2017
0U1sNkzPniZBCFWebiaRnc,Bottles Up,Jeezy,32.0,2017
28qdL1yHti3BSu6AdLzWbg,Bouff Daddy,J Hus,57.0,2017
5o4yGlG0PfeVUa6ClIyOxq,Boys,Charli XCX,57.0,2017
1MYx4sSSEvXahvVwf4R87B,Brave For You,The xx,38.0,2017
6cPyTS0Kk2sc4xQwC93kOg,Break Up Every Night,The Chainsmokers,49.0,2017
3WQPWQ7iCZaZKdXPfB7Q6i,Breaking Kind,Steve Angello,29.0,2018
5y9VR6oWTFjtprI6Zia6aB,Bridge Over Troubled Water,Artists for Grenfell,38.0,2017
3LRddJIw2ymm1CHIO9xlkC,Bring Dem Things,French Montana,37.0,2017
2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,SZA,80.0,2017
1lpxUd0kkSbVbYoUS7hLJJ,Broken Machine,Nothing But Thieves,52.0,2017
4v8GJxLdvUiN7R31cKcmNL,Broken Things,Matthew West,56.0,2017
1RLuhHKARvsCN5BGeWbGYw,Broken Wing,5 Billion In Diamonds,4.0,2017
5lCkMNSlRvetyWx2HfleUD,Brush with the Wild,Grandaddy,20.0,2017
6slstGEcqsmJcTt6CaptaO,BURMA,Cousteau,3.0,2017
0aWi2Cq8CiKAKKQQOEp88n,Burn Alone,Jake Bugg,23.0,2017
7yrJnekdlwWARt5lmVqJ6L,Burn Out,Midland,65.0,2017
5b6g8ujVGdeT0MkgwZabTE,Business Man,Dizzee Rascal,29.0,2017
1NaEAhlitrgG7BeRGySxFB,Busta Rhymes,Qveen Herby,41.0,2017
04zxGiXcmNQ0m9oDXtwo18,Busted and Blue,Gorillaz,53.0,2017
2WkjU7yxZgm59cFa0Vnjy0,Butterflies,Travis,34.0,2023
2cYqizR4lgvp4Qu6IQ3qGN,Butterfly Effect,Travis Scott,81.0,2018
36S4cmtCiqFx3ywMpfSBDT,"Cairo, IL",Natalie Hemby,48.0,2017
5jsn38ryHgFhcbJgZMQCo0,California Dreaming,Hollywood Undead,33.0,2017
3dBH5NxeEfR7t2kh6jdcCC,Call On God,Sharon Jones & The Dap-Kings,25.0,2017
0mGJTKRIuCOJtiT4YkJHiv,Came Here For Love,Sigala,59.0,2018
3pwaDAJUfIcIrrak5ypzSo,Cameras Always On,Cold War Kids,15.0,2017
2wl3O5h3OIFGnFuXoGyrS1,Can I Sit Next to You,Spoon,41.0,2017
33DLdGdo8h58yo0oucWsHT,Can We Hang On?,Cold War Kids,45.0,2017
6lIob2DRkcnjrymZN1QqU7,Can You See,Fifth Harmony,53.0,2017
75n2o12oLiAycRSc9iZfdS,Can't Do,Everything Everything,2.0,2010
3JCJai36chmhCIC0hGJPBt,Can't See Straight,Jamie Lawson,0.0,2023
32lItqlMi4LBhb4k0BaSaC,Candy Paint,Post Malone,75.0,2018
3LcjZGk0GBlPRe5XhYVGgM,Caramelo Duro,Miguel,48.0,2017
5nQJn8mJryraorVcTnIIOo,Carin at the Liquor Store,The National,41.0,2017
74TCPfma18T7OfYGN2WuoK,Carnival Games,Nelly Furtado,15.0,2017
6kecfvmo7WfJPpWM9b8YGn,Carry Me Home,Michelle Branch,14.0,2017
04yWo3L2z8v9jPwjbANrQG,Carving up the World Again... A Wall and Not a Fence,Robert Plant,20.0,2017
0lc70Jh2s1iOMuv9XIEhFy,Castle,Eminem,50.0,2017
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,78.0,2017
4eIyWKsrOHemc3sqmrhp6a,Caught By the Wind,Stereophonics,39.0,2017
71oM9w2BbJxzTpxzWIE0lw,Caught Their Eyes,Jay-Z,56.0,2017
4mJFRtiKQP9ACXlRuawX7I,Century,Feist,19.0,2017
7qvxFz3JodM0A7xEM7k3YD,Chained to the Rhythm,Katy Perry,69.0,2017
5RcxRGvmYai7kpFSfxe5GY,Chanel,Becky G,76.0,2023
0LbCPRTWCBQ4aHCSpdvUyH,Changed Man,Art of Anarchy,18.0,2017
2CJ6CRzuRQd46asE1ucuVD,Charger,Gorillaz,46.0,2017
2gBqWGl45Tmo4xWumUZb0I,Chasing,Danny Gokey,8.0,2017
2eZMdfWiIMcb12Sgs9v9p5,Chasing Flies,Tinie Tempah,19.0,2017
3iHOHNR9PjLLYzt4OJMT5b,Chasing Highs,Alma,61.0,2017
0xetZ0388BtaPzQyze5Twy,Cheer Up Little Darling,Angaleena Presley,4.0,2017
0Pa1cE18FyJqPNQZSeCl0c,Cheetah Tongue,The Wombats,49.0,2018
3uHSWF1B5Y8jWyzOLbskLr,Chelsea Boots,Elliott Murphy,3.0,2017
7kIwVGX93RF6c8ZLKpeiNN,Chemistry,Arcade Fire,37.0,2017
2XiivklJG73ZoEZs5DUX2y,Chemo Hero,Dolly Parton,9.0,2017
756ZV0boQJ6Kbk3WFBuVjD,Chloraseptic,Eminem,46.0,2018
76RSZlHffLvsL1pUlZn729,Christmas Where You Are,Jim Brickman,17.0,2017
01BC4Xj5tfsfV8DLDrma7q,Ciao Adios,Anne-Marie,63.0,2018
0R5pOgkclZWEetpBjNiMBx,Cig,Baby Fuzz,37.0,2019
6QeYSvYqYUsfBzsApbjDHO,Cigarettes & Cush,Stormzy,85.0,2016
4GagFosNpotoHWnzf7koBP,City,Michelle Branch,12.0,2017
5BMwpS4iYKR30kq9U9beaT,City of Stars,Ryan Gosling & Emma Stone,63.0,2016
2seQoedZGg5ZNWrlE5k7AZ,Civil War,Andy Grammer,28.0,2017
0mvE4MEAgNEFKuHqDa9qSy,Clear Isabel,Aaron Watson,26.0,2017
6a8aUhYbaQBUI8PcJ5ZmQ6,Closure,Taylor Swift,66.0,2021
6vFsBXYczYsP0H3lgunZOm,Cloud 9,Beach Bunny,77.0,2020
4ra32RPg6Ms8yDIyjwDwW3,Cocaine Cowboys,Margo Price,22.0,2017
4iLRsbijzBUP9AkQVlEn6z,Cold Like War,We Came as Romans,56.0,2017
6HL9fQAZ5jwajChlEIqVzf,Colombia Heights (Te Llamo),Wale,32.0,2017
5NOfrDlD45VQW5MfU9imaC,Color Song,Maggie Rogers,43.0,2017
1m8WpLYXEiNVZchsWEcCSy,Come Through and Chill,Miguel,66.0,2017
6Nv2hTywhuWzNO5ITkToLx,Come Tumblin' Down,Colin Hay,22.0,2017
1B87ZDrD3Pno9hS4stamWO,Comin Out Strong,Future,63.0,2017
5Y1A4C3ojxHCadg0wMFlJ0,Concrete and Gold,Foo Fighters,37.0,2017
4oXV7uPMrMNSZfLMYtiqIX,Confetti,Little Mix,56.0,2021
2Rk9bSmmDDQcCQeYS5PUMM,Conformity,Suicide Silence,20.0,2017
3gQrp2bzlddR8PCDzryDTT,Controller,Hercules & Love Affair,13.0,2017
5GhYy5gWUSxeQY9Np2VqgM,Country Girl,Caroline Jones,22.0,2018
6Vo6wF9PqwyIGmmiVpEy1w,Couples vs Jobless Mid 30s,The Fall,4.0,2017
5j3TVuNnmxONacSlzBsjyI,Courtney's Song,James Blunt,30.0,2017
3BTFDG5WXYZtJmQIK5S3Xp,Courtship,Björk,21.0,2017
18Om2WhO0dlFHKqcMcpxxA,Cover Me,Depeche Mode,38.0,2017
6FFprNTz05RLlwoHd9lDob,Cowboy On The Run,Bandits On The Run,3.0,2019
6YmWSu43kuuKGoYYgHrb1r,Craig,Walker Hayes,36.0,2017
2d48mamATjby7wgPjdrSOQ,Craving You,Thomas Rhett,61.0,2017
6hPG9EjJ2NwmWvIzndbPzK,Crazy Like You,K. Michelle,29.0,2017
15EPc80XuFrb2LmOzGjuRg,Crew,GoldLink,77.0,2017
3wJJPeMhR7A8t2AkCoP9Ma,Cry For You,Lecrae,42.0,2017
6MJufUTsQbMKIIBKFoyo1t,Crybaby,Paloma Faith,43.0,2018
1SJtlNRJDeYHioymcvsqev,Crying in the Club,Camila Cabello,69.0,2017
5kIAr777wX9wvEC0aVEleQ,Cumberland Gap,Jason Isbell,36.0,2017
2yuyaYAELoMG4ApV5wJsWR,Curve,Gucci Mane,57.0,2017
7IXiftRRuuCHw5ijCbQxO1,Curved Air,David Crosby,10.0,2017
5ckC4wsMfWT6dav86pzAKm,Cut Your Groove,Charlie Worsham,17.0,2017
3z6ocW0ewr4ji7cqRDtDgq,Czech One,King Krule,36.0,2017
1Bwc0JSWhbyRyO790lLtWm,Daddy Had a Beer,Josh Thompson,37.0,2017
67eNiTU2mPAOOBHtcoBroh,Dammit,Jana Kramer,36.0,2018
7I7JbDv63ZJJsSi24DyJrz,Dancing With Our Hands Tied,Taylor Swift,76.0,2017
2eAvDnpXP5W0cVtiI0PUxV,Dandelions,Ruth B,87.0,2017
4apiNNK0jp9uqn3JDG9My1,Dark Knight Dummo,Trippie Redd,48.0,2018
3EaJDYHA0KnX88JvDhL9oa,Dark Red,Steve Lacy,87.0,2017
4ZJRoFTNJzcA1KKJgxncvu,Daydream,The Xcerts,30.0,2018
76xNMnRFyE1VlWePYaQN8Z,Dead Man Walking (Overture II),Black Veil Brides,34.0,2018
3LRoXCTQ7VvvVtzpceHt4y,Dead Presidents,Rick Ross,42.0,2017
7gn0MfkV4ZuMkqbPlmhIlx,Deadcrush,Alt-J,51.0,2017
7zOoHxDt1duHL8czY7o7ab,Dear Hate,Maren Morris,35.0,2017
2Gi4Gro66QZwy9nObBlpJE,Dearly Beloved,Kiesza,20.0,2017
4qCc2AVDeJYIpAHi9AX1N0,Decline,Raye,50.0,2017
0MVWxE7RIYMDt8JPC2vLNF,Deep South,Josh Turner,31.0,2017
4ZZLMkDmUpcbiXPleYDfnJ,Defy,Of Mice & Men,18.0,2018
57vd6pPRfkUu8j8gXCRGBG,Deity In The Sky,Thor,0.0,2017
5NF9E5kSBmcTUp8muLTKic,Delete and Fast Forward,Willie Nelson,16.0,2017
6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swift,84.0,2017
6ZMN5CMFQSV1QuSi8iYOiV,Deliverance,The Script,32.0,2017
5sRWH8rdLGTLp8cXNxG6OM,Devil Rides Backwards,R.E.M.,13.0,1992
1z9kQ14XBSN0r2v6fx4IdG,Diamonds & Daughters,Aaron Watson,74.0,2012
6UJnsETEQRL6kZtSUy2nFF,Diane,Cam,44.0,2020
59r1SK6y2igZ3FPzpxrVER,Did It All,Gogol Bordello,21.0,2017
3aSIv3aaxXiihSWJS1rHrV,Did it for the Party,Big & Rich,20.0,2017
6DXEZzM4wBa3EOl0NCNSvz,Did You See,J Hus,67.0,2017
29GCPaaXSZuDFh5D54lggP,Different Creatures,Circa Waves,25.0,2017
0RILico3Gbl5jxSNg3zLrJ,Dig Down,Muse,53.0,2018
6jPEzvD3PgazpsdIhCBhir,Dimelo,Rak-Su,40.0,2018
6BeujzT4yenTwQ9SF4aWCl,Ding-A-Ling,Stefflon Don,25.0,2017
1TIiWomS4i0Ikaf9EKdcLn,Disco Tits,Tove Lo,60.0,2017
7pBrj5rt4SSxXwFKOyZfHR,Dissolve,Absofacto,61.0,2017
1LwM2qIXi3Y7YTcJ6BQgal,Divided States of America,The Script,33.0,2017
6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,79.0,2017
5pMoHGtu62dKGbYg6hsyij,Do It Alone,Chlöe Howl,18.0,2017
6oIjJi274wP86uqFxQRlKV,Do Not Disturb,Halestorm,51.0,2018
6Se3x9ANMLv0dCDsjGmEjh,Do re mi,Blackbear,70.0,2017
26p4lLOXv6TP4HnyN8e8aG,Do You Really Want It?,Nothing More,48.0,2017
0iHR4R5G3eMY595B4IvXfA,Do You Still Love Me?,Ryan Adams,36.0,2017
6nqvInlnaMzEzaw4s0zbee,Doin' Fine,Lauren Alaina,46.0,2017
1R0a2iXumgCiFb7HEZ7gUE,Don't Blame Me,Taylor Swift,88.0,2017
3K94Fd5ZQkPCW8wV6oyk22,Don't Delete the Kisses,Wolf Alice,58.0,2017
5ns0EXv1ZPiix1LeeibaXl,Don't Don't Do It!,N.E.R.D,0.0,2009
0OVhQZkNe7lh0fQeH96EFW,Don't Get Too High,Bryson Tiller,50.0,2017
58uc57PwZkZ6x7K3NyBqvX,Don't Give Me Those Eyes,James Blunt,46.0,2017
3ySU5vwQB33iGulwcUL9qQ,Don't Take The Money,Bleachers,62.0,2017
3Z9S2BwqIIFI3eA52rMsD3,Don't Tread on Me,Granger Smith,50.0,2017
3bkpVSoNvBkvt9LJMFT5at,Doomsday,Lyrical Lemonade,72.0,2023
1K3BOKLjzLgO2olPlWMnkF,Doris,Suicide Silence,30.0,2017
6Gcv1c96EIihHdJeERkpc8,Dose,Avenged Sevenfold,37.0,2017
593W4qZOwwdqF6YnimJjL6,Doves in the Wind,SZA,70.0,2017
1Vvr5Lf5tAbPtgVWA2HILp,Down by The Water,Amy MacDonald,38.0,2017
4GkkxswcdEt1tkSyiRzgnC,Draco,Future,59.0,2017
49iNhnDmNnHYxPvEIVtPiN,Dreams from Yesterday,Mac DeMarco,53.0,2017
6oVxXO5oQ4pTpO8RSnkzvv,Dress,Taylor Swift,79.0,2017
7nvIPwXKGhqtRhssxM99kJ,Drew Barrymore,Bryce Vine,64.0,2019
1mJFIsUzfbeh0KBuXLVe16,Drink a Little Beer,Thomas Rhett,39.0,2017
228kFdBgjLDmmdygT9Hxxo,Drinkin' Too Much,Sam Hunt,39.0,2020
3FZuZot3AXQVXaTlPWpzCc,Drive of Shame,Brad Paisley,27.0,2017
6iKTI4ey04ZbzrGPRj8Kub,Driving Around,Kelsey Kerrigan,0.0,2017
39u2PsqrAZpZ0KPx6CjasV,Droppin' Seeds,"Tyler, the Creator",62.0,2017
3xXI0QxPxPnexMc8wxPOYA,Drowning (Water),A Boogie Wit Da Hoodie,58.0,2022
1kFBLqkTuNKlspkJ1EOGjN,Drunk Girl,Chris Janson,55.0,2017
0y9uTzK9cNKSAEHnpeRG8C,DUCKWORTH.,Kendrick Lamar,72.0,2017
3e7sxremeOE3wTySiOhGiP,Dusk Till Dawn,Zayn,79.0,2018
6ZLHZYOVrFzUMtHdpdFTJ2,Dying in a Red Room,Suicide Silence,18.0,2017
483NHOdp19Ig0cRkMFUZtM,Dying to See Her,Brad Paisley,25.0,2017
6NfyR4V70w4aoZxGVoPp7c,Earthbound,The Accidentals,30.0,2017
5jQTcDXjhwYjyofy6SBaoW,Easy Target,John Mellencamp,11.0,2017
3bbd4xN5xjSfIJyoyWZMkb,Echo Of A Scream,Art of Anarchy,22.0,2017
4UeLehlKZDo61XZrOhr5jr,Either Way,K. Michelle,28.0,2017
1EaKU4dMbesXXd3BrLCtYG,ELEMENT.,Kendrick Lamar,70.0,2017
5ddXMXmXZ2FN4iliTG20nO,Emoji of a Wave,John Mayer,53.0,2017
0cxDKzFxhhYj2EYAxKsHwB,Emotional Haircut,LCD Soundsystem,28.0,2017
74TwpsfEeLqHdEACBxBXLa,Enchanté (Carine),Fergie,33.0,2017
2x0WlnmfG39ZuDmstl9xfX,End Game,Taylor Swift,79.0,2017
7yi6fynaCi2lWhjcOfcHz5,Endless Night,Trivium,43.0,2017
5zzyd16nR92vo4cRL5pt00,England Lost,Mick Jagger,16.0,2017
4By48hpAtUx7F7F1yxvwvm,Entertainer,Zayn,62.0,2018
1KSqYYJFyfTecXFk9M0prc,Escápate Conmigo,Wisin,71.0,2017
5LABCxgmP7DATATIJXOh6n,Ever Since New York,Harry Styles,65.0,2017
2TktkzfozZifbQhXjT6I33,Evergreen,Omar Apollo,78.0,2022
6Wlq9rqkxrqj5Kls4Kw14H,Evermore,Taylor Swift,70.0,2021
5hMdcef75FyVKFUEL0XkzX,Every Colour In The World,Jake Bugg,22.0,2017
3kgCJPXDlnL5bl1HFesHUi,Every Little Thing,Russell Dickerson,61.0,2017
2RTogqBt05oviMKKHd6KoA,Every Mile Mattered,Nichole Nordeman,27.0,2017
18HjTiUz8CapH4BFB0Jrwz,Everybody Gonna Talk,Carly Pearce,24.0,2017
1DpRrsXsz4rzwEOeaGSjCQ,Everybody Knows,Kimbra,26.0,2018
7HGwHE9B6RCzrvsrI08zbH,Everybody Lives,Granger Smith,23.0,2017
4JkOsslKrWDYYb5dcft9AH,Everybody Lost Somebody,Bleachers,46.0,2017
3J8Q6aBhjpvao8BsBQ6H9Y,Everyday We Lit,YFN Lucci,57.0,2017
39m9A4TWj68j4b8ABpOwY2,Everything Must Go,Dizzee Rascal,16.0,2017
7KsZHCfOitA5V9oQYVdltG,Everything Now,Arcade Fire,61.0,2017
4fpuuKfKcZwhlUk1ZdeM5E,Evolution,Paloma Faith,20.0,2018
2Kv3JWOzRJsaen5vjmTVJL,Ex,Ty Dolla $ign,50.0,2020
0HN8gippbAREPkJyJNGXQo,Exhumed,Zola Jesus,29.0,2017
1SvBMXnCRBMqO2UIPk8lR3,Explore,Sundara Karma,43.0,2017
3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,Ed Sheeran,81.0,2023
0fuixIG4yLoVZciKMFVlEi,Eyes On The Horizon,Nic Cester,8.0,2017
4w95iGC6NrxZJ5o3D7bWyV,Eyes on You,Chase Rice,65.0,2017
4e4fqjx0Izh4svvTef1z7e,F.F.F.,Bebe Rexha,75.0,2018
72GH838JaxrCA8IFcXqgXm,Fabuless,Stone Sour,46.0,2017
64tXqnhEMv4GiVcVkTQKFw,Fail,Depeche Mode,27.0,2017
0IfzVlkYJA43YMJHv4HDh9,Failure Games,Flobots,21.0,2017
6t44iU80A0h8WQ7vc4OoRj,Fake Happy,Paramore,60.0,2017
4qvecK0xqrR5goZPlAeE0A,Fallen In Love,Alice Cooper,15.0,2017
445YTBOjx9kYThBepGA9au,Family Don't Matter,Young Thug,47.0,2017
6ku4gCfjdxmYpajNONAciN,Family Feud,Jay-Z,53.0,2017
77wzCen7UY0pxXAzUcAC6B,Fantasy Island,The Shins,26.0,2017
7CeRs4E810IkbT72CuMlWa,Fear The Future,St. Vincent,32.0,2017
23luOrEVHMfoX0AhfbQuS6,FEAR.,Kendrick Lamar,66.0,2017
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,79.0,2017
4mt7C6wYeTUWDDk7xKym9w,Feel Me,Selena Gomez,59.0,2020
2LTlO3NuNVN70lp2ZbVswF,FEEL.,Kendrick Lamar,67.0,2017
1Bdptrvb7nQkq8kCw3siE9,Feels,Ed Sheeran,49.0,2019
5uu28fUesZMl89lf9CLrgN,Feels Great,Cheat Codes,54.0,2017
7p4vHnYXkxlzvfePJVpcTr,Feels Like Summer,Childish Gambino,68.0,2018
4NVKpvX9pcSeoKiNvjmb5X,Feet Don't Fail Me,Queens of the Stone Age,51.0,2017
1RouRzlg8OKFeqc6LvdxmB,Felices Los 4,Maluma,73.0,2018
1t34UsQ634a233qysq6D6L,Female,Keith Urban,46.0,2018
4lnAN2S1fcI0SjxEbksZVr,Fetish,Selena Gomez,73.0,2017
29Ct4imr6kZJUPxOhiWR0X,Fight Skirt,Milk Teeth,8.0,2017
4pqKryJQQ5sRuVHhdpXLKc,Figure You Out,Feeder,15.0,2017
4DI5ulKOkbdSscF4rNCBP2,Final Step,Jason Crosby,0.0,2017
3PxqSxUUd0dlfnkQwQ3o4C,Find Myself,Lucy Rose,15.0,2017
61D7vLaZ8mLDEUc2wgUyDE,Find You Here,Ellie Holcomb,39.0,2017
