Music Name,Artist,Music ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms,Key,Mode,Time_signature,Popularity
Lighters,Gloriana,0kKcGVzktRTN1kdcWKXyiX,0.145,0.508,0.904,0.0,0.173,-3.945,0.0315,80.966,0.713,221773,8,1,4,8
Lighthouse,G.R.L.,2rN51xbGi6n0kB72PBwQQT,0.319,0.581,0.586,0.0,0.11,-6.636,0.0594,132.851,0.389,216187,6,1,4,47
Lightning,Little Mix,7wk2mXtIFJWJgUnFZmSq7I,0.0539,0.438,0.81,2.17e-06,0.0845,-8.271,0.331,74.224,0.556,312200,2,1,4,45
Lights,Hurts,3UPf1bQP2tIbVASZ6QIKrE,0.0637,0.81,0.575,0.0222,0.0669,-7.882,0.146,119.975,0.556,262223,5,0,4,21
"Lights Out, Words Gone",Bombay Bicycle Club,1bKQdPJ9lid6Yg26HAx8Tf,0.577,0.649,0.76,0.332,0.107,-7.275,0.0298,106.002,0.654,301347,8,1,4,56
Lights Please,J. Cole,6sZv0ECT8cEW3oZtoCuVg4,0.0293,0.813,0.563,0.0,0.125,-7.083,0.269,83.009,0.761,208160,7,1,4,63
Like I Roll,Black Stone Cherry,6DtUx4z7zqbg09xSGMUrbo,0.00815,0.538,0.944,4.31e-06,0.135,-2.795,0.0459,117.218,0.274,211347,9,1,4,44
Like Jesus Does,Eric Church,3wxgj5N8ZKoZWHDw6FJUf2,0.439,0.576,0.355,4.55e-05,0.13,-8.388,0.033,137.232,0.299,198733,1,1,4,55
Like My Mother Does,Lauren Alaina,7t8oQycrEftd8NuWdCcfQb,0.286,0.433,0.72,0.0,0.0936,-1.912,0.0312,139.765,0.274,247813,6,1,4,39
Like Smoke,Amy Winehouse,2r45rookK2awLkiOHOef1o,0.154,0.637,0.866,0.0,0.181,-3.979,0.0868,97.897,0.336,278000,7,0,4,56
Like Yesterday,Colbie Caillat,6SLmMseUwrkTRlFNEsJ3KR,0.0193,0.661,0.728,0.0,0.238,-6.478,0.0224,105.022,0.587,207400,11,0,4,33
Lion,Hollywood Undead,79CATxWpb9uezVeOIazKgs,0.00193,0.478,0.898,0.0,0.0703,-5.603,0.106,168.953,0.536,234933,6,1,4,60
Lion's Share,Wild Beasts,662eKeiwkLYa5zshHFhIUa,0.942,0.719,0.377,0.0257,0.103,-15.338,0.0376,123.417,0.316,254760,4,0,4,23
Lippy Kids,Elbow,6XMdcMr20yCzJF4Nk9UhjK,0.964,0.421,0.202,0.0161,0.0802,-14.921,0.0331,155.041,0.0966,366200,7,1,3,27
Lipstick,Charlie Puth,1q4BCQssFe74UJmnWt5lov,0.36,0.783,0.451,2.11e-06,0.0975,-9.195,0.0607,92.483,0.622,208421,5,1,4,70
"Lisbon, OH",Bon Iver,4mm2qeRlk8Y6IuiXPEPrkK,0.993,0.118,0.0219,0.917,0.0873,-26.439,0.0391,72.033,0.0348,93360,4,1,1,47
Listen,Marvin Sapp,5950bEMaJuqOp0TB248yBa,0.579,0.545,0.636,0.0,0.342,-7.288,0.0894,111.113,0.312,267147,4,1,4,50
Listen To The Sound,Building 429,0AKClv4J6xgWQU3nY1lfTx,0.00248,0.539,0.742,2.57e-06,0.101,-4.839,0.0354,148.002,0.729,220693,4,1,4,42
Little Bad Girl,David Guetta,6JH56gZC7EJDcoxabVcWVL,0.00572,0.668,0.829,0.0,0.358,-2.748,0.0334,127.009,0.649,192276,11,0,4,43
Little Bit Of Truth,You Me at Six,5qIWAYBgDEqDHw0nGfw74A,0.134,0.6,0.586,0.122,0.117,-4.981,0.0282,115.028,0.443,331573,5,1,4,24
Little Black Submarines,The Black Keys,1PXsUXSM3LF2XNSkmIldPb,0.161,0.365,0.466,6.68e-06,0.106,-7.514,0.0418,95.163,0.487,251267,2,1,4,70
Little Death,You Me at Six,1MHoZA6dfnLs1hnoEbHS0u,0.000593,0.396,0.807,0.0038,0.247,-4.358,0.0586,156.96,0.387,191427,10,0,4,27
Little Secret,Black Country Communion,6pXslDyqPjS2LzXnvovsqc,0.0389,0.419,0.704,0.0568,0.359,-6.116,0.0394,131.89,0.281,419027,5,0,3,25
Little Talks,Of Monsters and Men,2ihCaVdNZmnHZWt0fvAM7B,0.0206,0.457,0.757,0.0,0.146,-5.177,0.032,102.961,0.417,266600,1,1,4,82
Live Those Days Tonight,Friendly Fires,7hlKoIiOtQptWZRuobmMyE,0.000694,0.571,0.918,0.000685,0.113,-5.977,0.0688,123.06,0.514,301707,7,1,4,16
Live To Kill,Silverstein,3rvrptHcstBEurVOBGAMQg,0.0979,0.402,0.928,0.0,0.384,-4.764,0.0882,183.964,0.543,155118,3,0,4,22
Loaded Gun,Rev Theory,1PUaI1SBpLLx1DnnkMIqAp,0.000135,0.363,0.962,4.11e-05,0.204,-3.001,0.0551,156.099,0.453,200867,2,1,4,12
Loca People,Sak Noel,5PWeLiCQxnVXIwo20WuCzM,0.000351,0.871,0.742,0.0325,0.0364,-3.42,0.0554,128.047,0.682,340000,11,0,4,33
Local Man Ruins Everything,The Wonder Years,17Z7s0Hrov5UK7wNURW3PF,0.000398,0.318,0.976,0.0,0.121,-5.243,0.227,161.265,0.42,169436,8,1,4,39
Lock The Locks,The Streets,4PWRfS5y93hIpM2p2D8P9D,0.352,0.557,0.934,0.0,0.317,-3.326,0.314,79.235,0.584,187707,7,0,4,27
Locust,Machine Head,2A9BLDVuT6lfbRK3ZKBCFz,7.24e-05,0.357,0.96,0.0185,0.112,-3.608,0.145,120.29,0.237,456312,7,1,4,52
Lonely Boy,The Black Keys,5G1sTBGbZT5o4PNRc75RKI,0.00417,0.356,0.872,0.00975,0.0997,-7.837,0.068,166.3,0.607,193653,2,1,4,80
Lonely Girl,Charles Kelley,3FiEa2pVN5MzEA2wrtKIsv,0.0841,0.783,0.663,0.0,0.0977,-6.135,0.0268,109.979,0.724,178147,1,0,4,27
Long Distance Lullaby,Martina McBride,7vmd5OPK0mUUdTvn9zEMop,0.824,0.381,0.365,0.0,0.0881,-9.307,0.0326,170.695,0.413,170707,6,1,4,12
Long Long Way,Seasick Steve,6xh2c4SbfsZdM2sdMXbPvd,0.86,0.514,0.531,0.000311,0.111,-9.654,0.0489,148.034,0.485,217187,4,1,4,22
Long Way To Go,Andrew Stockdale,2kleQWygkA5yDpt4zIfWzd,0.00202,0.382,0.923,9.38e-06,0.546,-5.306,0.0557,94.898,0.53,246278,11,1,4,13
Look Around,Red Hot Chili Peppers,4RU7rnJBOXCzWmsLDqUaFC,0.005,0.56,0.953,1.6e-05,0.226,-2.372,0.0851,111.911,0.519,208000,7,0,4,60
Look at Me Now,Chris Brown,3hsmbFKT5Cujb5GQjqEU39,0.0339,0.767,0.677,5.51e-06,0.144,-6.128,0.184,146.155,0.538,222587,11,0,4,73
Look at Miss Ohio,Miranda Lambert,6grB50pRaymzlEaVlbAMSY,0.3,0.546,0.466,0.0179,0.107,-8.065,0.0256,122.016,0.301,258093,0,1,4,32
Look It Up,Ashton Shepherd,7qxgBX1BU0B2hwp7NjQV9Y,0.235,0.744,0.706,0.0,0.0601,-6.141,0.0515,90.021,0.666,179013,5,0,4,35
Look What I Done,Maverick Sabre,64TKyZqveKrTJj5Ziz2YGr,0.624,0.502,0.591,0.0,0.494,-6.515,0.0984,88.11,0.827,207752,4,0,4,13
Look What You've Done,Zara Larsson,2Y9oTMNY5CPT4m9l6CgbgM,0.172,0.747,0.79,0.0,0.357,-2.233,0.0474,117.97,0.615,181354,0,1,4,48
Looking For A Girl,Teddy Thompson,2dWWrsHh4qcvIZOnueM8k8,0.00719,0.632,0.811,0.00321,0.322,-4.466,0.0283,121.987,0.505,203053,0,1,4,15
Looks Like Sex,Mike Posner,67ornPeJsD8z78E4isjhzm,0.151,0.728,0.656,0.0,0.28,-5.34,0.0378,104.998,0.287,204787,2,1,4,40
Loop the Loop,Wild Beasts,1n7Mw1TQt88dIVEKXUkzge,0.757,0.46,0.531,0.286,0.0871,-13.368,0.0334,160.617,0.322,246707,10,1,3,30
Lord Knows,Drake,1QBwk6GTCxVdC2hoSw9tlM,0.0786,0.417,0.887,0.0,0.834,-5.551,0.367,167.579,0.303,307640,5,0,4,65
Lords of Abbadon,Duff McKagan's Loaded,40AXpUwLlbFZOKyulUgHRL,3.79e-05,0.477,0.983,0.0186,0.128,-3.325,0.0546,105.041,0.352,205547,5,0,4,11
Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk,0.199,0.561,0.604,1.9e-05,0.104,-4.409,0.0337,159.92,0.242,210689,9,1,3,84
Loser Like Me,Glee,3iAvTn62s7rvE6hm6fFodt,0.00331,0.701,0.864,0.0,0.0421,-4.351,0.0631,106.032,0.811,199000,3,1,4,51
Losing Myself,Will Young,0FUZUz7AZZHzqVaJQqahUh,0.109,0.712,0.672,2.14e-05,0.0944,-7.521,0.0256,106.952,0.445,239667,9,0,4,31
Lost In Paradise,Rihanna,6jLGCgYpIqGJ1WI4x4hBXY,0.0639,0.479,0.779,0.0,0.204,-3.698,0.0449,75.961,0.307,215413,11,1,4,36
Lost Not Forgotten,Dream Theater,1ew2R0nLiXZSxneHH9Wup5,0.00113,0.53,0.978,0.108,0.148,-6.189,0.0652,127.993,0.355,611720,7,1,4,38
Lots Sometimes,Glasvegas,0emF2QGOdD8fglwv8OIlVF,0.0115,0.237,0.715,0.0282,0.68,-9.621,0.129,119.402,0.0943,431307,0,1,4,5
Lotus Flower,Radiohead,2QeutlLcJf2V1cMUUsDFT1,0.0899,0.721,0.676,0.334,0.0826,-8.78,0.032,127.99,0.62,300219,2,0,4,61
Lotus Flower Bomb,Wale,3MAgQuClHcAV8E9CbeBS6f,0.611,0.512,0.598,0.0,0.0881,-4.959,0.115,70.189,0.345,213253,9,0,4,72
Loud Music,Michelle Branch,3cxBU6JZYlZXqZCRcAn55d,0.000787,0.695,0.656,0.00307,0.12,-5.519,0.0364,107.986,0.768,200240,0,1,4,29
Louder,All That Remains,7mcrBpsMSmAEJGLftRWAUr,0.000697,0.442,0.923,0.0,0.338,-4.74,0.0678,75.033,0.454,191067,11,0,4,31
Love a Woman,Mary J. Blige,2XRzEkfnlOUgLO0YAenSCe,0.00662,0.654,0.49,2.27e-05,0.447,-8.375,0.0608,72.499,0.225,296800,1,1,4,38
Love After War,Robin Thicke,4oIaWzQM5wmiei8IS6IzyS,0.259,0.889,0.628,0.000206,0.12,-4.475,0.0405,104.002,0.904,196427,10,0,4,39
Love And Hard Times,Paul Simon,6Gz07GD2B3zCjzcMl6WN6O,0.924,0.337,0.159,0.00074,0.103,-13.474,0.031,87.094,0.173,249480,5,1,4,28
Love Don't Run,Steve Holy,1dXUWskP4zy7Inqpfy5hf6,0.475,0.512,0.532,0.0,0.0993,-3.28,0.0301,147.473,0.256,219267,0,1,4,35
Love Her Like She's Leavin',Brad Paisley,2QjBCXTXtRWI8ebnS2SB3T,0.0957,0.617,0.596,2.7e-05,0.335,-5.454,0.0234,105.549,0.357,248893,0,1,4,39
Love How It Hurts,Scouting for Girls,0AkxBAeytxcvk6q2fMmFdh,0.00689,0.49,0.762,0.0,0.0812,-3.41,0.0367,109.761,0.386,187960,0,1,4,48
Love is a Laserquest,Arctic Monkeys,0S6CXA5LpRDX6b4akgrOot,0.00197,0.349,0.662,0.908,0.136,-6.873,0.0402,169.926,0.554,191427,11,1,4,65
Love is the Answer,Aloe Blacc,5IXV375WDokSNjZfR4GgnU,0.0334,0.704,0.433,0.0,0.0776,-5.728,0.0863,105.232,0.816,224867,9,0,4,33
Love Isn't Always Fair,Black Veil Brides,4Mn9wMDEDLns5oWf816fMq,1.19e-05,0.293,0.964,0.0883,0.121,-3.838,0.0938,199.823,0.401,253053,1,1,4,37
Love Me Bad,James Durbin,0YnjnMPgZAnnaiBYDxVIHi,0.0198,0.518,0.875,0.00497,0.0842,-3.462,0.0394,129.957,0.181,206440,5,1,4,16
Love On Top,Beyoncé,1z6WtY7X4HQJvzxC4UgkSf,0.0848,0.652,0.749,0.0,0.604,-5.248,0.0886,94.103,0.651,267413,0,1,4,77
Love Suicide,Tinie Tempah,6Z0Dp7DwsJHnVZDrCeERqf,0.0424,0.753,0.816,0.0,0.174,-4.117,0.108,89.997,0.614,247693,7,1,4,23
Love To Life,Twenty Twenty,1LoRFAcF7LOW4CygfC7Oiw,0.68,0.209,0.946,0.914,0.14,0.382,0.079,105.03,0.0314,474286,4,1,4,0
Love Will Save Your Soul,Grouplove,4f02Qtm1Usu049RTMtVEqu,0.0206,0.396,0.79,0.00042,0.107,-6.304,0.0343,116.674,0.306,227507,3,0,4,33
Love You Like a Love Song,Selena Gomez & The Scene,0laYHRpNTS6i8FXdupHkJ4,0.0761,0.858,0.678,0.0,0.0741,-3.87,0.0469,117.009,0.922,188453,1,0,4,83
Love's Gonna Make It Alright,George Strait,1blSBtrZgDJIWQl0BlAyov,0.221,0.707,0.867,0.00039,0.268,-5.418,0.0339,110.996,0.649,228893,4,1,4,43
"Love, Selfish Love",Patrick Stump,2nyYqcbpykW4LJ3yxMq3h0,0.000224,0.678,0.824,0.0,0.101,-4.876,0.0289,119.983,0.514,233794,2,1,4,30
Lover to Lover,Florence + the Machine,1LsZVVQxkbmL9izqfy1RRK,0.0909,0.588,0.809,2.6e-06,0.347,-3.681,0.0309,119.009,0.512,242827,0,1,4,36
Loverboy,You Me at Six,3JhOZkDwXU3U9x9pLPzdEx,0.000319,0.517,0.736,3.81e-05,0.27,-4.558,0.0423,139.894,0.5,197467,2,0,4,37
Lovin' I Lost,Common,6sfsmEri5nPaKKFpH82KJq,0.22,0.413,0.84,9.48e-06,0.341,-4.84,0.114,168.076,0.433,231413,10,0,4,21
Lowlife,Yungblud,2kDApipZtTzjwGfKujcg2z,0.0632,0.631,0.884,0.0,0.325,-2.892,0.1,92.507,0.878,233627,2,1,4,66
Lucky Day,Nicola Roberts,3hRQ0dDmZV5cqh3or77kUe,0.00674,0.602,0.774,0.000452,0.308,-5.071,0.048,126.018,0.446,203120,2,0,4,32
Lucky Now,Ryan Adams,1xLiOXTkAetjRqmPQwELn4,0.671,0.599,0.34,0.000107,0.094,-12.081,0.0418,120.301,0.346,172187,8,1,4,49
Lullaby,Sigala,5xzCzOAOfRi4DOttSzvznR,0.0784,0.725,0.834,1.27e-05,0.0834,-3.913,0.037,120.026,0.859,204022,5,0,4,58
Lunar,David Guetta,5tQD496sftbALMjvcX1dGa,0.0193,0.591,0.804,0.0735,0.245,-6.373,0.0692,127.99,0.279,316867,1,0,4,21
M.M.I.X.,Coldplay,5Y7ztPw93VbAle55brM0jo,0.939,0.174,0.0613,0.867,0.095,-29.286,0.0538,126.857,0.154,48466,2,1,3,47
Machu Picchu,The Strokes,6mVD1SfTvlFAPVi7txFL5H,0.0132,0.695,0.817,0.097,0.0601,-5.294,0.0659,105.014,0.874,209627,1,1,4,66
Mad At Nothing,Patrick Stump,1y5Rf4BKu4S2Sjuya97UHS,0.00143,0.593,0.699,0.000245,0.131,-6.824,0.0562,93.985,0.233,230733,1,1,4,22
Mad Dog,Black Lips,3BK2R0sTUOoVCvkCZ1aSDA,0.0015,0.386,0.897,0.0,0.154,-6.783,0.0428,148.367,0.618,122947,11,0,4,28
Mad Mad World/The Good God is a Woman and She Don't Like Ugly,Meat Loaf,2IbQJs318GHIm7zOG9llJp,0.326,0.513,0.847,3.29e-06,0.41,-3.961,0.0865,91.037,0.39,298480,0,1,4,12
Madame X,Robbie Robertson,4imMVNvq4VwKDd2NLUNs4T,0.864,0.553,0.276,0.918,0.0758,-17.318,0.0259,83.032,0.124,285653,4,1,4,15
Made in America,Toby Keith,7Lmwj2fe8MpGXypOuLGO2C,0.0507,0.497,0.701,0.0,0.103,-5.996,0.0306,172.126,0.376,193133,9,1,4,62
Made of Sand,Shelby Earl,6HEExi8MC1zlJaKnRnkebZ,0.862,0.213,0.227,0.138,0.0975,-13.644,0.0325,70.095,0.0475,269840,5,0,5,0
Made Of Stone,Evanescence,28FTCznKZRfYwJVA9OmPif,0.00388,0.418,0.909,0.00321,0.201,-2.977,0.0829,81.042,0.529,213573,8,1,4,53
Magnets Caught in a Metal Heart,Thursday,3Z2WgsYnfMGztp5NuMNj2M,0.00035,0.509,0.846,0.0516,0.123,-5.245,0.0565,88.468,0.619,221440,9,0,4,26
Major Minus,Coldplay,6maXBs9zUY48m1UNHgTeRC,0.000236,0.445,0.669,0.796,0.606,-5.232,0.0325,115.416,0.398,210325,4,0,4,50
Make It Stop (September's Children),Rise Against,0wHNrrefyaeVewm4NxjxrX,0.000578,0.407,0.975,1.42e-05,0.112,-3.176,0.0779,154.486,0.564,234787,1,1,4,61
Make It Up As We Go,Jason Derulo,1ZYGDHqYoOlo2QR5BN2OJf,0.0454,0.789,0.861,0.0,0.0519,-5.422,0.0582,115.971,0.559,190240,0,1,4,26
Make Me Proud,Drake,7yfg0Eer6UZZt5tZ1XdsWz,0.00268,0.684,0.486,0.000148,0.157,-10.155,0.132,131.913,0.355,219893,1,1,4,70
Make My,The Roots,36ivPR4vp20l5BWrLVritn,0.0154,0.618,0.69,0.0508,0.0695,-6.469,0.0935,168.015,0.207,267373,1,0,4,36
Make Some Noise,Beastie Boys,2Bz2Q1JNwwPj40T9AvzE7f,0.0192,0.712,0.887,1.11e-05,0.0597,-5.049,0.144,98.036,0.63,210360,2,1,4,55
Mama Do The Hump,Rizzle Kicks,7ajnitQVYIKKXFaVUZOSEW,0.00722,0.719,0.889,0.0,0.0731,-4.088,0.127,97.987,0.562,216013,7,1,4,56
Mama Knows,Game,6Mzj2cTQhyF7MIz3P3n3Qf,0.613,0.733,0.761,0.0,0.0809,-4.393,0.158,95.13,0.782,232307,9,0,4,27
Mama You're My Daddy Too,Smokey Robinson,54zCY8xquKOE6addGW7pid,0.962,0.551,0.165,4.39e-05,0.144,-11.463,0.0317,128.604,0.0797,271493,7,1,4,2
Mama's Broken Heart,Miranda Lambert,2mXsZsJBThTaJXbNcg5QD4,0.278,0.768,0.809,0.0,0.139,-4.204,0.0616,111.989,0.748,177773,4,0,4,70
Mamma Knows Best,Jessie J,44yKrNyJriA1UFBGrjIloc,0.258,0.708,0.614,0.0,0.238,-3.441,0.0741,100.048,0.806,195173,7,1,4,34
Mammoth,Mammoth WVH,1YCGgmJL0xAZ8lam07XRVA,1.23e-05,0.429,0.958,0.00658,0.243,-4.416,0.183,97.498,0.135,270380,9,1,4,39
Man,Skepta,13w7sJT2Xu6AN4gGj4wGv3,0.0141,0.744,0.758,1.22e-05,0.213,-6.501,0.263,137.892,0.546,214258,2,1,4,54
Man Alive,Deep Purple,3P0amaKGKLy7Y29zMi7Uuf,0.0242,0.535,0.611,0.0205,0.108,-7.107,0.0376,125.984,0.11,335467,4,1,4,8
Man in the Middle,Black Country Communion,3FGKMeQhIH2XzfyztxsPR1,0.0114,0.426,0.972,0.04,0.319,-5.214,0.182,180.125,0.328,275440,9,1,4,28
Man Like That,Gin Wigmore,7KNIZlX0pBSBBrkI4d8AHB,0.00091,0.607,0.885,0.00391,0.558,-3.086,0.0763,103.047,0.539,170467,8,1,4,40
Man of Simple Pleasures,Kasabian,5xOAiSh2Ni9Zhh90X5mxix,0.0419,0.606,0.661,2.23e-06,0.117,-6.161,0.0331,165.079,0.618,231093,11,1,4,21
Man On Mars,Kaiser Chiefs,53y1Ay4Tys8jygFC52HFkT,0.0855,0.436,0.872,3.24e-05,0.292,-3.665,0.0358,91.472,0.547,222453,4,0,4,24
Man or Muppet,Jason Segel,1JyG5yuwpN0VIi4wbqvDfB,0.21,0.56,0.404,0.00049,0.197,-8.817,0.0357,145.612,0.157,177533,5,1,4,57
Marilyn's Mansion,Lower Than Atlantis,5IRndT8ssYMG6xEipWSmLT,1.79e-05,0.545,0.927,3.4e-06,0.2,-5.178,0.0783,94.972,0.52,94693,5,0,4,20
Marry the Night,Lady Gaga,1k18nxjYj8R5iz82Ap7GEY,0.00104,0.614,0.879,0.00438,0.41,-4.422,0.056,131.092,0.407,264520,0,1,4,54
Martians Vs Goblins,Game,1UIcqXAA24eg76EFWViwr5,0.0803,0.476,0.81,0.0,0.568,-3.414,0.265,83.309,0.642,228827,4,0,4,56
Marvin & Chardonnay,Big Sean,5xpmdbQcfIOsE1hACcC3UK,0.0671,0.613,0.807,0.0,0.322,-2.739,0.0382,133.023,0.813,222867,11,0,4,52
Marvin's Room,Drake,047fCsbO4NdmwCBn8pcUXl,0.646,0.492,0.26,0.00178,0.0705,-17.341,0.0921,111.519,0.312,347227,9,0,5,78
Mary Was the Marrying Kind,Kip Moore,6oIFRL4XlhR20wgvwR8xwQ,0.0697,0.468,0.777,0.0,0.155,-4.954,0.0395,174.065,0.245,214853,2,1,4,37
Massachusetts,Aaron Lewis,0tqYbwuKYUpo9lL5lUZh7Z,0.59,0.588,0.62,4.1e-05,0.154,-5.002,0.026,133.842,0.362,303373,6,1,4,40
Masterpiece,Pistol Annies,7869eGSXc8XDTbKTWxq7bT,0.0719,0.376,0.453,5.93e-06,0.111,-8.608,0.0291,180.757,0.265,278427,4,1,3,24
Maybe I Missed The Point,Jeff Bridges,61dT2cgA3Tos59feGWyPaB,0.25,0.646,0.643,0.465,0.0928,-11.771,0.0366,144.201,0.892,211812,0,1,4,17
Me Without You,Gwen Stefani,1N9Zzly5ZP01aIdfeOW7RS,0.291,0.617,0.576,0.0,0.0881,-6.113,0.235,162.162,0.405,213520,0,0,4,22
"Me, Marlon Brando, Marlon Brando and I",R.E.M.,6dA89WcslL0B3BtbrmT6wT,0.167,0.3,0.581,0.0041,0.11,-6.915,0.0337,123.873,0.285,183227,0,1,4,26
Medicated,Wiz Khalifa,5OI48E8HqkN8fnTOu3Hfuf,0.0113,0.752,0.888,0.0,0.39,-3.852,0.0362,135.991,0.958,331013,1,1,4,59
Medication,Yungblud,1iSwhRAKSkkLpyo8X8NqtV,0.000786,0.688,0.864,0.0,0.0738,-4.258,0.202,155.108,0.4,192000,1,1,4,53
MegaMan,Lil Wayne,66TxPMqbyDLJOusYH4o93n,0.0114,0.503,0.856,0.0,0.256,-5.024,0.286,102.28,0.339,198280,11,0,5,59
Mein Land,Rammstein,4C80ymqeLTdTUPIECwBVZT,0.000108,0.378,0.905,0.12,0.223,-5.025,0.0351,176.036,0.356,233187,8,1,4,44
Memory Lane,Old Dominion,5kB6WithhB8Iv08EMNmAbt,0.0189,0.645,0.8,1.12e-05,0.0858,-4.272,0.0363,118.977,0.375,172480,6,1,4,70
Metabolism,The Strokes,08Bkl20GdNhlh7UdUcee2r,4.16e-05,0.422,0.85,0.00371,0.164,-5.134,0.0395,162.004,0.34,180680,8,0,3,45
Mexican Grand Prix,Mogwai,2lUeYhDWj09OWxoadPib3f,7.64e-06,0.455,0.726,0.851,0.063,-6.212,0.124,143.974,0.266,317480,9,0,4,19
Michicant,Bon Iver,43d83eCd7GzmVOKsLwV3QN,0.927,0.235,0.161,0.204,0.104,-16.538,0.0316,147.887,0.0992,225733,8,1,3,55
Microphone,American Authors,5oi1wAcptl4XXc1LPi9WhF,0.011,0.762,0.844,0.012,0.327,-4.192,0.0451,119.983,0.882,178002,0,1,4,39
Middle Finger,Lainey Wilson,0aioEeNyDjBwl7yb0xH0Rg,0.0666,0.479,0.894,2.82e-05,0.224,-3.643,0.0886,183.762,0.884,156160,7,1,4,42
Middle of Nowhere,Dustin Lynch,0GU8GiVakEbaVYdtecRvwn,0.0409,0.472,0.671,0.0,0.0997,-6.18,0.0338,141.986,0.403,231667,6,1,4,34
Midnight Caller,Chase & Status,0cbVb4d5CDNv0l6b4P5nFm,0.0823,0.591,0.539,0.000125,0.351,-6.443,0.0288,140.087,0.289,225107,4,0,4,31
Midnight City,M83,1eyzqe2QqGZUmfcPZtrIyt,0.0161,0.526,0.712,0.0,0.179,-6.525,0.0356,105.009,0.32,241440,11,0,4,74
Midnight Drive,Mary J. Blige,5iimfIOa0hBrzw6c6cyOlX,0.0205,0.84,0.865,0.0,0.0717,-4.456,0.169,99.941,0.489,252067,1,1,4,21
Midnight Run,Example,3Vn8Y14K4jK6YB9LqPLirg,0.000714,0.481,0.974,0.675,0.456,-4.406,0.0371,89.978,0.305,345670,1,1,4,36
Millennium Of The Blind,Megadeth,4LEP7cI5fupSCFxiJ0HRKv,0.000543,0.25,0.855,0.00855,0.228,-4.143,0.0478,130.756,0.443,255373,5,1,4,27
Million Dollar View,Trace Adkins,6czlvYMniBI8kBAaA9JXIa,0.0867,0.698,0.855,0.00892,0.0713,-4.465,0.0323,114.521,0.924,201333,4,1,4,17
Millionaire,Cash Cash,3UDXkdQquqCEAJdNAsA1wO,0.0936,0.599,0.9,0.0,0.0888,-3.144,0.136,100.014,0.394,186120,5,1,4,39
Mind Your Manners,Slash,1iDIZuD3qAsW1wnVTaf3Xi,1.69e-05,0.52,0.983,0.00123,0.271,-2.412,0.366,109.999,0.493,217840,1,1,4,38
Mine Is Yours,Cold War Kids,3Bs0JIpqY9MjVZcAjLiv75,0.154,0.576,0.694,0.0003,0.0903,-8.735,0.0353,93.386,0.194,256733,11,1,4,30
Mine Smell Like Honey,R.E.M.,7c4TuAvvswoOpUiPEdf8ju,1.17e-05,0.281,0.841,0.906,0.074,-2.437,0.0436,78.857,0.506,192573,4,1,4,25
"Minnesota, WI",Bon Iver,6dmqnKIOvBfqjP317AT2tT,0.968,0.544,0.347,0.237,0.115,-15.504,0.0432,119.862,0.501,232440,0,0,4,53
Miracle Worker,SuperHeavy,3Mzrz4P3OJ5JGUNHeKk9jF,0.122,0.583,0.806,0.0,0.417,-4.132,0.0862,81.37,0.836,247274,1,0,4,44
Miss Little Havana,Gloria Estefan,0UEYZtV7vcyTpYWImWPdz2,0.0729,0.717,0.817,0.0,0.11,-5.663,0.144,120.16,0.567,195053,6,0,4,8
Miss the Misery,Foo Fighters,2u5OWZVjfuS85zTX3t4lbe,2.34e-06,0.433,0.95,0.00286,0.166,-4.503,0.041,121.175,0.442,271973,11,0,3,46
Mississippi Mile,John Oates,0HeSPJZFLzReiwTTYet6ly,0.368,0.558,0.755,0.000377,0.556,-7.024,0.0312,113.855,0.892,266000,5,1,4,1
Mistletoe,Justin Bieber,7xapw9Oy21WpfEcib2ErSA,0.498,0.657,0.56,0.0,0.0794,-9.049,0.0467,161.993,0.854,182947,6,0,4,87
Misty,Kate Bush,4MdRPb5iKrshLPOB5J9gaq,0.831,0.456,0.109,0.237,0.127,-23.082,0.0349,132.402,0.0848,812160,3,0,4,27
Mockingbird Time,The Jayhawks,74ukb7QWdZLJ1KlmRa7Ini,0.385,0.585,0.503,0.0,0.364,-4.734,0.0251,80.275,0.25,305987,5,1,4,4
Modern Art,Black Lips,3sBNYkUaAiipWECiLdmzJd,0.0542,0.407,0.979,0.0,0.251,-4.224,0.0589,179.064,0.811,124147,7,1,4,41
Mojave Phone Booth,Steve Barton,6J3SDv1Xc2lJ9nwX0fBrFk,0.933,0.506,0.178,0.622,0.0799,-11.21,0.051,117.781,0.325,314987,7,0,4,0
Molasses,Raekwon,1LBM3MWdym8mayBYEPVmJp,0.0458,0.615,0.686,0.0,0.695,-6.449,0.283,92.436,0.364,253027,11,0,4,23
Moments,Tove Lo,5ZaVrRNqXcNDUj8RWhfv06,0.131,0.706,0.88,0.00426,0.319,-4.981,0.0481,125.994,0.739,202347,0,1,4,40
Monarchy of Roses,Red Hot Chili Peppers,16Bf9uR4PI2dCoXDIjs0cP,0.000405,0.467,0.98,0.000908,0.445,-1.857,0.0934,123.089,0.222,251800,4,0,4,50
Monday Morning,Death Cab for Cutie,0b16PJlDwSaBPqM9uyyujg,0.0439,0.642,0.767,0.00176,0.0874,-8.648,0.0327,113.3,0.662,258907,9,1,4,36
